2019-10-28 08:58:10[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 10:55:47[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 10:55:47[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 10:55:51[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 10:55:51[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 10:57:16[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
2019-10-28 10:57:17[yx129:main] INFO  LogbackContainer:using logger: logback
2019-10-28 10:57:17[yx129:main] INFO  Main:Use container type([spring]) to run dubbo serivce.
2019-10-28 10:57:17[yx129:main] INFO  ClassPathXmlApplicationContext:Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@1c6addb8: startup date [Mon Oct 28 10:57:17 CST 2019]; root of context hierarchy
2019-10-28 10:57:17[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [spring-framework.xml]
2019-10-28 10:57:18[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from URL [file:/D:/eclipse2019project/yxw/yxw-interfaces-dispatcher/target/classes/dubbo/dubbo-service.xml]
2019-10-28 10:57:18[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [dubbo/consumer/service.xml]
2019-10-28 10:57:18[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [dubbo/provider/service.xml]
2019-10-28 10:57:18[yx129:main] INFO  YxwPropertyPlaceholderConfigurer:Loading properties file from URL [file:/D:/eclipse2019project/yxw/yxw-interfaces-dispatcher/target/classes/framework_dev.properties]
2019-10-28 10:57:18[yx129:main] INFO  AutowiredAnnotationBeanPostProcessor:JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-10-28 10:57:19[yx129:main] INFO  SpringContextHolder:注入ApplicationContext到SpringContextHolder:org.springframework.context.support.ClassPathXmlApplicationContext@1c6addb8: startup date [Mon Oct 28 10:57:17 CST 2019]; root of context hierarchy
2019-10-28 10:57:20[yx129:main] INFO  AbstractConfig: [DUBBO] The service ready on spring started. service: com.yxw.mobileapp.invoke.OutsideInvokeService, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 10:57:20[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService to local registry, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 10:57:20[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService to url dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=16520&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572231440449&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 10:57:20[yx129:main] INFO  AbstractConfig: [DUBBO] Register dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService url dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=16520&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572231440449&version=dev to registry registry://127.0.0.1:6379/com.alibaba.dubbo.registry.RegistryService?application=www.yxw129.dispatcher.com&dubbo=1.0&organization=www.yxw129.com&owner=www.yxw129.com&password=yixiang129&pid=16520&registry=redis&timestamp=1572231440433, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 10:57:20[yx129:main] INFO  AbstractServer: [DUBBO] Start NettyServer bind /0.0.0.0:20003, export /192.168.0.88:20003, dubbo version: 1.0, current host: 127.0.0.1
